x,y,value
2,Category 589,
2,Category 590,89
2,Category 591,59
2,Category 592,43
2,Category 593,92
2,Category 594,74
2,Category 595,16
2,Category 596,11
2,Category 597,25
2,Category 598,19
2,Category 599,40
2,Category 600,
2,Category 601,1
2,Category 602,43
2,Category 603,23
2,Category 604,26
2,Category 605,68
2,Category 606,
2,Category 607,
2,Category 608,34
2,Category 609,36
2,Category 610,10
2,Category 611,2
2,Category 612,32
2,Category 613,85
2,Category 614,4
2,Category 615,84
2,Category 616,40
2,Category 617,80
2,Category 618,0
2,Category 619,
2,Category 620,50
2,Category 621,
2,Category 622,34
2,Category 623,
2,Category 624,11
2,Category 625,22
2,Category 626,50
2,Category 627,
2,Category 628,66
2,Category 629,
2,Category 630,98
2,Category 631,33
2,Category 632,4
2,Category 633,38
2,Category 634,6
2,Category 635,81
2,Category 636,
2,Category 637,42
2,Category 638,20
2,Category 639,99
2,Category 640,95
2,Category 641,91
2,Category 642,15
2,Category 643,83
2,Category 644,53
2,Category 645,57
2,Category 646,36
2,Category 647,
2,Category 648,25
2,Category 649,3
2,Category 650,46
2,Category 651,34
2,Category 652,14
2,Category 653,62
2,Category 654,22
2,Category 655,67
2,Category 656,66
2,Category 657,
2,Category 658,51
2,Category 659,51
2,Category 660,31
2,Category 661,
2,Category 662,15
2,Category 663,37
2,Category 664,34
2,Category 665,19
2,Category 666,28
2,Category 667,
2,Category 668,59
2,Category 669,26
2,Category 670,9
2,Category 671,
2,Category 672,
2,Category 673,95
2,Category 674,
2,Category 675,44
2,Category 676,
2,Category 677,45
2,Category 678,80
2,Category 679,23
2,Category 680,
2,Category 681,8
2,Category 682,88
2,Category 683,81
2,Category 684,51
2,Category 685,98
2,Category 686,30
2,Category 687,
2,Category 688,41
2,Category 689,72
2,Category 690,2
2,Category 691,84
2,Category 692,68
2,Category 693,67
2,Category 694,99
2,Category 695,54
2,Category 696,4
2,Category 697,
2,Category 698,5
2,Category 699,91
2,Category 700,16
2,Category 701,88
2,Category 702,58
2,Category 703,41
2,Category 704,62
2,Category 705,
2,Category 706,68
2,Category 707,66
2,Category 708,36
2,Category 709,
2,Category 710,25
2,Category 711,
2,Category 712,93
2,Category 713,57
2,Category 714,
2,Category 715,14
2,Category 716,40
2,Category 717,37
2,Category 718,
2,Category 719,96
2,Category 720,63
2,Category 721,41
2,Category 722,86
2,Category 723,42
2,Category 724,31
2,Category 725,88
2,Category 726,2
2,Category 727,
2,Category 728,33
2,Category 729,80
2,Category 730,81
2,Category 731,49
2,Category 732,73
2,Category 733,53
2,Category 734,42
2,Category 735,3
2,Category 736,28
2,Category 737,
2,Category 738,38
2,Category 739,
2,Category 740,
2,Category 741,18
2,Category 742,
2,Category 743,63
2,Category 744,19
2,Category 745,
2,Category 746,1
2,Category 747,7
2,Category 748,
2,Category 749,65
2,Category 750,97
2,Category 751,67
2,Category 752,80
2,Category 753,64
2,Category 754,
2,Category 755,28
2,Category 756,
2,Category 757,57
2,Category 758,
2,Category 759,
2,Category 760,93
2,Category 761,81
2,Category 762,69
2,Category 763,87
2,Category 764,90
2,Category 765,93
2,Category 766,
2,Category 767,80
2,Category 768,5
2,Category 769,34
2,Category 770,22
2,Category 771,81
2,Category 772,37
2,Category 773,
2,Category 774,41
2,Category 775,60
2,Category 776,12
2,Category 777,
2,Category 778,37
2,Category 779,65
2,Category 780,71
2,Category 781,76
2,Category 782,32
2,Category 783,
2,Category 784,20
2,Category 785,50
2,Category 786,56
2,Category 787,74
2,Category 788,87
2,Category 789,28
2,Category 790,44
2,Category 791,
2,Category 792,64
2,Category 793,85
2,Category 794,52
2,Category 795,83
2,Category 796,2
2,Category 797,28
2,Category 798,
2,Category 799,92
2,Category 800,46
2,Category 801,26
2,Category 802,8
2,Category 803,7
2,Category 804,
2,Category 805,
2,Category 806,59
2,Category 807,41
2,Category 808,53
2,Category 809,54
2,Category 810,59
2,Category 811,93
2,Category 812,69
2,Category 813,60
2,Category 814,96
2,Category 815,23
2,Category 816,43
2,Category 817,24
2,Category 818,11
2,Category 819,49
2,Category 820,24
2,Category 821,98
2,Category 822,41
2,Category 823,
2,Category 824,12
2,Category 825,41
2,Category 826,
2,Category 827,27
2,Category 828,
2,Category 829,63
2,Category 830,40
2,Category 831,24
2,Category 832,70
2,Category 833,24
2,Category 834,30
2,Category 835,72
2,Category 836,
2,Category 837,63
2,Category 838,68
2,Category 839,27
2,Category 840,62
2,Category 841,48
2,Category 842,71
2,Category 843,69
2,Category 844,56
2,Category 845,94
2,Category 846,1
2,Category 847,22
2,Category 848,1
2,Category 849,62
2,Category 850,
2,Category 851,
2,Category 852,19
2,Category 853,
2,Category 854,85
2,Category 855,3
2,Category 856,73
2,Category 857,53
2,Category 858,32
2,Category 859,67
2,Category 860,14
2,Category 861,
2,Category 862,50
2,Category 863,96
2,Category 864,
2,Category 865,
2,Category 866,91
2,Category 867,
2,Category 868,47
2,Category 869,62
2,Category 870,15
2,Category 871,
2,Category 872,63
2,Category 873,12
2,Category 874,43
2,Category 875,54
2,Category 876,
2,Category 877,73
2,Category 878,88
2,Category 879,89
2,Category 880,
2,Category 881,53
2,Category 882,69
2,Category 883,34
2,Category 884,71
2,Category 885,65
2,Category 886,5
2,Category 887,
2,Category 888,
2,Category 889,17
2,Category 890,74
2,Category 891,
2,Category 892,
2,Category 893,82
2,Category 894,
2,Category 895,54
2,Category 896,27
2,Category 897,19
2,Category 898,63
2,Category 899,35
2,Category 900,41
2,Category 901,65
2,Category 902,61
2,Category 903,19
2,Category 904,41
2,Category 905,9
2,Category 906,
2,Category 907,98
2,Category 908,53
2,Category 909,2
2,Category 910,73
2,Category 911,29
2,Category 912,90
2,Category 913,
2,Category 914,25
2,Category 915,68
2,Category 916,23
2,Category 917,18
2,Category 918,
2,Category 919,89
2,Category 920,56
2,Category 921,44
2,Category 922,20
2,Category 923,45
2,Category 924,64
2,Category 925,79
2,Category 926,37
2,Category 927,19
2,Category 928,
2,Category 929,38
2,Category 930,59
2,Category 931,8
2,Category 932,1
2,Category 933,82
2,Category 934,96
2,Category 935,82
2,Category 936,
2,Category 937,27
2,Category 938,80
2,Category 939,97
2,Category 940,
2,Category 941,88
2,Category 942,29
2,Category 943,72
2,Category 944,
2,Category 945,
2,Category 946,
2,Category 947,
2,Category 948,68
2,Category 949,41
2,Category 950,43
2,Category 951,95
2,Category 952,60
2,Category 953,
2,Category 954,3
2,Category 955,55
2,Category 956,84
2,Category 957,71
2,Category 958,87
2,Category 959,
2,Category 960,79
2,Category 961,41
2,Category 962,14
2,Category 963,2
2,Category 964,33
2,Category 965,12
2,Category 966,4
2,Category 967,68
2,Category 968,45
2,Category 969,58
2,Category 970,13
2,Category 971,91
2,Category 972,98
2,Category 973,19
2,Category 974,41
2,Category 975,78
2,Category 976,50
2,Category 977,89
2,Category 978,9
2,Category 979,
2,Category 980,53
2,Category 981,
2,Category 982,90
2,Category 983,80
2,Category 984,
2,Category 985,53
2,Category 986,81
2,Category 987,
2,Category 988,59
2,Category 989,62
2,Category 990,19
2,Category 991,24
2,Category 992,7
2,Category 993,30
2,Category 994,75
2,Category 995,36
2,Category 996,16
2,Category 997,19
2,Category 998,65
2,Category 999,12
2,Category 1000,57
3,Category 1,72
3,Category 2,87
3,Category 3,37
3,Category 4,78
3,Category 5,65
3,Category 6,18
3,Category 7,43
3,Category 8,74
3,Category 9,8
3,Category 10,39
3,Category 11,76
3,Category 12,98
3,Category 13,68
3,Category 14,
3,Category 15,92
3,Category 16,42
3,Category 17,75
3,Category 18,
3,Category 19,23
3,Category 20,74
3,Category 21,53
3,Category 22,39
3,Category 23,69
3,Category 24,26
3,Category 25,96
3,Category 26,0
3,Category 27,1
3,Category 28,
3,Category 29,
3,Category 30,20
3,Category 31,
3,Category 32,10
3,Category 33,
3,Category 34,
3,Category 35,48
3,Category 36,60
3,Category 37,60
3,Category 38,56
3,Category 39,18
3,Category 40,68
3,Category 41,89
3,Category 42,10
3,Category 43,
3,Category 44,77
3,Category 45,
3,Category 46,65
3,Category 47,43
3,Category 48,92
3,Category 49,46
3,Category 50,14
3,Category 51,
3,Category 52,
3,Category 53,
3,Category 54,21
3,Category 55,95
3,Category 56,78
3,Category 57,
3,Category 58,68
3,Category 59,12
3,Category 60,87
3,Category 61,65
3,Category 62,39
3,Category 63,22
3,Category 64,78
3,Category 65,24
3,Category 66,11
3,Category 67,20
3,Category 68,36
3,Category 69,68
3,Category 70,36
3,Category 71,
3,Category 72,
3,Category 73,59
3,Category 74,50
3,Category 75,25
3,Category 76,27
3,Category 77,59
3,Category 78,35
3,Category 79,28
3,Category 80,
3,Category 81,3
3,Category 82,74
3,Category 83,66
3,Category 84,
3,Category 85,
3,Category 86,59
3,Category 87,
3,Category 88,47
3,Category 89,37
3,Category 90,58
3,Category 91,34
3,Category 92,19
3,Category 93,75
3,Category 94,
3,Category 95,72
3,Category 96,
3,Category 97,94
3,Category 98,62
3,Category 99,29
3,Category 100,83
3,Category 101,
3,Category 102,56
3,Category 103,20
3,Category 104,43
3,Category 105,49
3,Category 106,70
3,Category 107,41
3,Category 108,14
3,Category 109,3
3,Category 110,15
3,Category 111,4
3,Category 112,63
3,Category 113,23
3,Category 114,48
3,Category 115,15
3,Category 116,51
3,Category 117,
3,Category 118,41
3,Category 119,52
3,Category 120,22
3,Category 121,29
3,Category 122,12
3,Category 123,42
3,Category 124,24
3,Category 125,
3,Category 126,31
3,Category 127,11
3,Category 128,53
3,Category 129,21
3,Category 130,
3,Category 131,5
3,Category 132,88
3,Category 133,25
3,Category 134,63
3,Category 135,72
3,Category 136,76
3,Category 137,99
3,Category 138,67
3,Category 139,79
3,Category 140,50
3,Category 141,67
3,Category 142,41
3,Category 143,81
3,Category 144,48
3,Category 145,29
3,Category 146,63
3,Category 147,38
3,Category 148,34
3,Category 149,87
3,Category 150,60
3,Category 151,62
3,Category 152,47
3,Category 153,87
3,Category 154,55
3,Category 155,8
3,Category 156,48
3,Category 157,0
3,Category 158,
3,Category 159,72
3,Category 160,68
3,Category 161,93
3,Category 162,25
3,Category 163,41
3,Category 164,
3,Category 165,16
3,Category 166,68
3,Category 167,65
3,Category 168,62
3,Category 169,
3,Category 170,10
3,Category 171,
3,Category 172,39
3,Category 173,76
3,Category 174,45
3,Category 175,61
3,Category 176,70
3,Category 177,99
3,Category 178,22
3,Category 179,
3,Category 180,81
3,Category 181,59
3,Category 182,94
3,Category 183,44
3,Category 184,10
3,Category 185,49
3,Category 186,64
3,Category 187,35
3,Category 188,1
3,Category 189,43
3,Category 190,9
3,Category 191,40
3,Category 192,45
3,Category 193,72
3,Category 194,30
3,Category 195,67
3,Category 196,22
3,Category 197,65
3,Category 198,74
3,Category 199,
3,Category 200,94
3,Category 201,0
3,Category 202,7
3,Category 203,9
3,Category 204,71
3,Category 205,39
3,Category 206,4
3,Category 207,63
3,Category 208,62
3,Category 209,46
3,Category 210,88
3,Category 211,77
3,Category 212,
3,Category 213,8
3,Category 214,7
3,Category 215,93
3,Category 216,18
3,Category 217,
3,Category 218,73
3,Category 219,37
3,Category 220,23
3,Category 221,81
3,Category 222,1
3,Category 223,
3,Category 224,10
3,Category 225,45
3,Category 226,
3,Category 227,
3,Category 228,52
3,Category 229,51
3,Category 230,37
3,Category 231,21
3,Category 232,95
3,Category 233,69
3,Category 234,
3,Category 235,9
3,Category 236,53
3,Category 237,31
3,Category 238,73
3,Category 239,12
3,Category 240,42
3,Category 241,
3,Category 242,89
3,Category 243,40
3,Category 244,0
3,Category 245,39
3,Category 246,35
3,Category 247,61
3,Category 248,68
3,Category 249,54
3,Category 250,30
3,Category 251,76
3,Category 252,
3,Category 253,
3,Category 254,87
3,Category 255,96
3,Category 256,78
3,Category 257,30
3,Category 258,79
3,Category 259,42
3,Category 260,4
3,Category 261,78
3,Category 262,29
3,Category 263,64
3,Category 264,14
3,Category 265,60
3,Category 266,61
3,Category 267,45
3,Category 268,
3,Category 269,13
3,Category 270,59
3,Category 271,78
3,Category 272,15
3,Category 273,88
3,Category 274,58
3,Category 275,12
3,Category 276,82
3,Category 277,89
3,Category 278,
3,Category 279,49
3,Category 280,
3,Category 281,29
3,Category 282,
3,Category 283,30
3,Category 284,75
3,Category 285,13
3,Category 286,
3,Category 287,39
3,Category 288,56
3,Category 289,89
3,Category 290,54
3,Category 291,24
3,Category 292,58
3,Category 293,
3,Category 294,9
3,Category 295,52
3,Category 296,
3,Category 297,96
3,Category 298,24
3,Category 299,74
3,Category 300,67
3,Category 301,
3,Category 302,89
3,Category 303,10
3,Category 304,64
3,Category 305,82
3,Category 306,59
3,Category 307,91
3,Category 308,
3,Category 309,93
3,Category 310,63
3,Category 311,86
3,Category 312,
3,Category 313,25
3,Category 314,81
3,Category 315,77
3,Category 316,81
3,Category 317,
3,Category 318,7
3,Category 319,83
3,Category 320,99
3,Category 321,14
3,Category 322,70
3,Category 323,
3,Category 324,60
3,Category 325,7
3,Category 326,
3,Category 327,57
3,Category 328,92
3,Category 329,17
3,Category 330,44
3,Category 331,
3,Category 332,6
3,Category 333,10
3,Category 334,53
3,Category 335,88
3,Category 336,
3,Category 337,46
3,Category 338,82
3,Category 339,66
3,Category 340,76
3,Category 341,75
3,Category 342,24
3,Category 343,34
3,Category 344,10
3,Category 345,75
3,Category 346,17
3,Category 347,95
3,Category 348,94
3,Category 349,93
3,Category 350,
3,Category 351,
3,Category 352,
3,Category 353,46
3,Category 354,28
3,Category 355,9
3,Category 356,
3,Category 357,66
3,Category 358,55
3,Category 359,
3,Category 360,
3,Category 361,15
3,Category 362,94
3,Category 363,
3,Category 364,41
3,Category 365,
3,Category 366,
3,Category 367,39
3,Category 368,30
3,Category 369,16
3,Category 370,
3,Category 371,63
3,Category 372,96
3,Category 373,84
3,Category 374,
3,Category 375,41
3,Category 376,46
3,Category 377,
3,Category 378,2
3,Category 379,62
3,Category 380,43
3,Category 381,
3,Category 382,27
3,Category 383,96
3,Category 384,91
3,Category 385,5
3,Category 386,28
3,Category 387,22
3,Category 388,83
3,Category 389,
3,Category 390,92
3,Category 391,43
3,Category 392,54
3,Category 393,
3,Category 394,7
3,Category 395,90
3,Category 396,24
3,Category 397,20
3,Category 398,96
3,Category 399,
3,Category 400,56
3,Category 401,2
3,Category 402,93
3,Category 403,
3,Category 404,12
3,Category 405,
3,Category 406,62
3,Category 407,
3,Category 408,95
3,Category 409,9
3,Category 410,
3,Category 411,
3,Category 412,56
3,Category 413,39
3,Category 414,66
3,Category 415,42
3,Category 416,49
3,Category 417,14
3,Category 418,88
3,Category 419,69
3,Category 420,16
3,Category 421,40
3,Category 422,
3,Category 423,74
3,Category 424,
3,Category 425,81
3,Category 426,71
3,Category 427,32
3,Category 428,22
3,Category 429,
3,Category 430,95
3,Category 431,
3,Category 432,
3,Category 433,32
3,Category 434,41
3,Category 435,16
3,Category 436,12
3,Category 437,
3,Category 438,12
3,Category 439,1
3,Category 440,
3,Category 441,
3,Category 442,
3,Category 443,97
3,Category 444,
3,Category 445,9
3,Category 446,54
3,Category 447,68
3,Category 448,
3,Category 449,32
3,Category 450,34
3,Category 451,74
3,Category 452,64
3,Category 453,
3,Category 454,76
3,Category 455,
3,Category 456,88
3,Category 457,34
3,Category 458,33
3,Category 459,42
3,Category 460,65
3,Category 461,0
3,Category 462,16
3,Category 463,85
3,Category 464,53
3,Category 465,72
3,Category 466,
3,Category 467,
3,Category 468,79
3,Category 469,1
3,Category 470,59
3,Category 471,54
3,Category 472,
3,Category 473,85
3,Category 474,75
3,Category 475,70
3,Category 476,84
3,Category 477,50
3,Category 478,4
3,Category 479,35
3,Category 480,25
3,Category 481,72
3,Category 482,66
3,Category 483,9
3,Category 484,8
3,Category 485,71
3,Category 486,
3,Category 487,40
3,Category 488,
3,Category 489,22
3,Category 490,
3,Category 491,62
3,Category 492,22
3,Category 493,94
3,Category 494,17
3,Category 495,86
3,Category 496,
3,Category 497,70
3,Category 498,60
3,Category 499,5
3,Category 500,22
3,Category 501,8
3,Category 502,49
3,Category 503,44
3,Category 504,36
3,Category 505,60
3,Category 506,14
3,Category 507,
3,Category 508,64
3,Category 509,37
3,Category 510,48
3,Category 511,25
3,Category 512,96
3,Category 513,39
3,Category 514,
3,Category 515,78
3,Category 516,
3,Category 517,37
3,Category 518,95
3,Category 519,37
3,Category 520,90
3,Category 521,11
3,Category 522,34
3,Category 523,
3,Category 524,19
3,Category 525,
3,Category 526,
3,Category 527,41
3,Category 528,
3,Category 529,24
3,Category 530,98
3,Category 531,49
3,Category 532,58
3,Category 533,
3,Category 534,50
3,Category 535,37
3,Category 536,86
3,Category 537,75
3,Category 538,53
3,Category 539,99
3,Category 540,78
3,Category 541,79
3,Category 542,59
3,Category 543,
3,Category 544,62
3,Category 545,
3,Category 546,95
3,Category 547,39
3,Category 548,31
3,Category 549,9
3,Category 550,
3,Category 551,
3,Category 552,21
3,Category 553,
3,Category 554,81
3,Category 555,14
3,Category 556,
3,Category 557,
3,Category 558,44
3,Category 559,12
3,Category 560,71
3,Category 561,48
3,Category 562,80
3,Category 563,69
3,Category 564,97
3,Category 565,52
3,Category 566,79
3,Category 567,85
3,Category 568,28
3,Category 569,46
3,Category 570,24
3,Category 571,20
3,Category 572,9
3,Category 573,52
3,Category 574,
3,Category 575,24
3,Category 576,25
3,Category 577,29
3,Category 578,
3,Category 579,99
3,Category 580,49
3,Category 581,
3,Category 582,
3,Category 583,70
3,Category 584,
